date,code,name,score_ml,total_score,max_score,market_state
2023-07-25,601211,,13,65,115,strong
2023-07-25,002856,,13,77,115,strong
2023-07-25,600082,,13,65,115,strong
2023-07-25,600496,,13,61,115,strong
2023-07-25,600162,,13,68,115,strong
2023-07-25,600961,,14,64,115,strong
2023-07-25,601108,,13,67,115,strong
2023-07-25,300097,,12,57,115,strong
2023-07-25,600340,,14,64,115,strong
2023-07-25,601899,,14,78,115,strong
2023-07-25,000055,,13,66,115,strong
2023-07-25,002314,,13,71,115,strong
2023-07-26,603955,,13,80,115,strong
2023-07-26,000713,,13,54,115,strong
2023-07-26,001267,,14,70,115,strong
2023-07-26,300197,,14,70,115,strong
2023-07-26,002789,,14,90,115,strong
2023-07-26,000632,,12,71,115,strong
2023-07-26,002305,,14,78,115,strong
2023-07-26,600708,,13,75,115,strong
2023-07-26,600376,,14,63,115,strong
2023-07-26,600711,,14,64,115,strong
2023-07-26,601686,,13,66,115,strong
2023-07-26,002541,,13,89,115,strong
2023-07-26,002713,,14,61,115,strong
2023-07-26,000056,,13,64,115,strong
2023-07-26,603588,,13,62,115,strong
2023-07-26,002419,,14,70,115,strong
2023-07-26,002575,,13,79,115,strong
2023-07-26,002431,,13,77,115,strong
2023-07-26,601168,,14,69,115,strong
2023-07-26,300163,,13,66,115,strong
2023-07-26,600082,,12,69,115,strong
2023-07-26,002856,,12,82,115,strong
2023-07-26,600496,,13,63,115,strong
2023-07-26,001979,,14,63,115,strong
2023-07-26,600162,,14,74,115,strong
2023-07-26,301228,,12,74,115,strong
2023-07-26,600961,,14,54,115,strong
2023-07-26,600340,,13,76,115,strong
2023-07-26,601899,,14,81,115,strong
2023-07-26,000055,,13,67,115,strong
2023-07-26,002314,,13,76,115,strong
2023-07-27,603955,,13,73,115,strong
2023-07-27,300197,,14,68,115,strong
2023-07-27,000632,,13,72,115,strong
2023-07-27,600708,,14,82,115,strong
2023-07-27,600376,,14,64,115,strong
2023-07-27,600711,,14,63,115,strong
2023-07-27,601686,,13,67,115,strong
2023-07-27,002541,,14,90,115,strong
2023-07-27,002713,,13,64,115,strong
2023-07-27,000056,,13,64,115,strong
2023-07-27,002419,,14,62,115,strong
2023-07-27,002575,,14,91,115,strong
2023-07-27,002630,,13,62,115,strong
2023-07-27,002431,,14,78,115,strong
2023-07-27,601168,,14,67,115,strong
2023-07-27,300163,,13,66,115,strong
2023-07-27,600082,,13,68,115,strong
2023-07-27,600496,,14,64,115,strong
2023-07-27,001979,,13,63,115,strong
2023-07-27,600162,,14,74,115,strong
2023-07-27,600961,,14,55,115,strong
2023-07-27,600340,,13,75,115,strong
2023-07-27,601899,,14,79,115,strong
2023-07-27,000055,,13,59,115,strong
2023-07-27,002314,,13,77,115,strong
2023-07-27,000751,,14,61,115,strong
2023-07-28,603955,,13,63,115,strong
2023-07-28,600119,,14,77,115,strong
2023-07-28,000632,,13,72,115,strong
2023-07-28,000060,,13,70,115,strong
2023-07-28,002305,,14,78,115,strong
2023-07-28,600708,,14,85,115,strong
2023-07-28,600376,,14,86,115,strong
2023-07-28,600711,,14,64,115,strong
2023-07-28,301227,,13,88,115,strong
2023-07-28,601686,,13,68,115,strong
2023-07-28,002541,,13,88,115,strong
2023-07-28,000010,,13,76,115,strong
2023-07-28,000166,,13,72,115,strong
2023-07-28,002713,,14,63,115,strong
2023-07-28,000056,,13,77,115,strong
2023-07-28,603588,,13,67,115,strong
2023-07-28,600906,,14,80,115,strong
2023-07-28,002575,,13,94,115,strong
2023-07-28,002630,,13,61,115,strong
2023-07-28,601168,,14,68,115,strong
2023-07-28,300163,,13,57,115,strong
2023-07-28,600082,,13,67,115,strong
2023-07-28,600496,,14,64,115,strong
2023-07-28,001979,,14,64,115,strong
2023-07-28,600162,,14,74,115,strong
2023-07-28,600961,,14,55,115,strong
2023-07-28,601108,,13,81,115,strong
2023-07-28,600109,,13,80,115,strong
2023-07-28,600340,,14,76,115,strong
2023-07-28,601899,,14,68,115,strong
2023-07-28,000055,,14,60,115,strong
2023-07-28,002314,,13,76,115,strong
2023-07-28,000958,,13,66,115,strong
2023-07-28,000751,,14,61,115,strong
2023-07-31,603955,,14,58,115,strong
2023-07-31,300233,,13,87,115,strong
2023-07-31,300197,,14,66,115,strong
2023-07-31,600119,,14,79,115,strong
2023-07-31,600596,,14,57,115,strong
2023-07-31,000632,,13,73,115,strong
2023-07-31,000060,,13,70,115,strong
2023-07-31,000878,,14,78,115,strong
2023-07-31,600800,,14,65,115,strong
2023-07-31,600708,,14,90,115,strong
2023-07-31,600376,,14,92,115,strong
2023-07-31,600717,,14,66,115,strong
2023-07-31,601686,,13,70,115,strong
2023-07-31,601952,,13,61,115,strong
2023-07-31,600866,,13,63,115,strong
2023-07-31,000166,,13,73,115,strong
2023-07-31,002539,,14,75,115,strong
2023-07-31,600180,,14,68,115,strong
2023-07-31,002114,,14,62,115,strong
2023-07-31,000056,,13,78,115,strong
2023-07-31,002385,,14,60,115,strong
2023-07-31,600906,,14,85,115,strong
2023-07-31,002419,,14,75,115,strong
2023-07-31,600322,,14,77,115,strong
2023-07-31,002431,,13,75,115,strong
2023-07-31,600082,,13,68,115,strong
2023-07-31,002510,,13,61,115,strong
2023-07-31,002041,,14,65,115,strong
2023-07-31,001979,,14,65,115,strong
2023-07-31,600162,,14,74,115,strong
2023-07-31,300175,,14,69,115,strong
2023-07-31,600076,,14,65,115,strong
2023-07-31,600109,,13,87,115,strong
2023-07-31,000055,,13,66,115,strong
2023-07-31,002314,,13,77,115,strong
2023-07-31,300826,,13,90,115,strong
2023-07-31,002004,,13,53,115,strong
2023-07-31,000958,,13,67,115,strong
2023-08-01,603955,,14,58,115,strong
2023-08-01,000713,,14,60,115,strong
2023-08-01,600119,,14,81,115,strong
2023-08-01,600596,,14,53,115,strong
2023-08-01,000632,,13,74,115,strong
2023-08-01,000878,,14,83,115,strong
2023-08-01,600800,,14,66,115,strong
2023-08-01,002305,,14,80,115,strong
2023-08-01,600708,,14,91,115,strong
2023-08-01,600376,,14,94,115,strong
2023-08-01,600717,,14,67,115,strong
2023-08-01,600711,,14,65,115,strong
2023-08-01,601686,,13,73,115,strong
2023-08-01,601952,,13,60,115,strong
2023-08-01,600895,,13,88,115,strong
2023-08-01,000166,,13,67,115,strong
2023-08-01,002539,,14,71,115,strong
2023-08-01,600180,,14,67,115,strong
2023-08-01,002114,,14,60,115,strong
2023-08-01,000056,,14,78,115,strong
2023-08-01,603588,,14,59,115,strong
2023-08-01,002419,,14,73,115,strong
2023-08-01,002431,,14,75,115,strong
2023-08-01,601168,,14,87,115,strong
2023-08-01,600082,,13,69,115,strong
2023-08-01,300163,,13,56,115,strong
2023-08-01,002510,,13,63,115,strong
2023-08-01,001979,,14,89,115,strong
2023-08-01,600162,,14,76,115,strong
2023-08-01,600961,,14,62,115,strong
2023-08-01,600340,,14,78,115,strong
2023-08-01,601899,,14,67,115,strong
2023-08-01,000055,,14,67,115,strong
2023-08-01,002314,,13,76,115,strong
2023-08-01,000958,,13,68,115,strong
2023-08-01,000751,,14,64,115,strong
2023-08-02,603955,,14,58,115,strong
2023-08-02,600119,,14,73,115,strong
2023-08-02,000632,,13,75,115,strong
2023-08-02,000060,,13,68,115,strong
2023-08-02,000878,,14,85,115,strong
2023-08-02,600800,,14,68,115,strong
2023-08-02,002305,,14,80,115,strong
2023-08-02,600708,,14,90,115,strong
2023-08-02,600376,,14,95,115,strong
2023-08-02,600717,,14,68,115,strong
2023-08-02,600522,,13,58,115,strong
2023-08-02,600895,,14,95,115,strong
2023-08-02,600017,,14,58,115,strong
2023-08-02,601212,,14,67,115,strong
2023-08-02,000166,,13,65,115,strong
2023-08-02,600338,,14,59,115,strong
2023-08-02,600180,,15,68,115,strong
2023-08-02,002114,,14,60,115,strong
2023-08-02,600063,,14,55,115,strong
2023-08-02,000056,,14,76,115,strong
2023-08-02,002419,,14,66,115,strong
2023-08-02,600693,,13,61,115,strong
2023-08-02,002431,,14,67,115,strong
2023-08-02,601318,,13,87,115,strong
2023-08-02,600082,,14,68,115,strong
2023-08-02,002510,,13,65,115,strong
2023-08-02,001979,,14,89,115,strong
2023-08-02,600162,,14,75,115,strong
2023-08-02,600869,,13,62,115,strong
2023-08-02,601108,,13,86,115,strong
2023-08-02,300175,,14,70,115,strong
2023-08-02,600076,,14,59,115,strong
2023-08-02,600595,,14,85,115,strong
2023-08-02,600340,,13,76,115,strong
2023-08-02,600881,,13,61,115,strong
2023-08-02,000055,,14,66,115,strong
2023-08-02,002314,,14,77,115,strong
2023-08-02,000958,,14,69,115,strong
2023-08-03,002423,,14,67,115,strong
2023-08-03,002608,,14,59,115,strong
2023-08-03,600816,,14,67,115,strong
2023-08-03,600119,,14,70,115,strong
2023-08-03,000060,,14,64,115,strong
2023-08-03,000878,,14,82,115,strong
2023-08-03,000632,,13,67,115,strong
2023-08-03,600120,,13,66,115,strong
2023-08-03,600800,,14,68,115,strong
2023-08-03,002305,,14,79,115,strong
2023-08-03,600708,,14,88,115,strong
2023-08-03,600376,,14,95,115,strong
2023-08-03,600717,,14,68,115,strong
2023-08-03,300313,,14,71,115,strong
2023-08-03,600712,,13,66,115,strong
2023-08-03,600017,,15,58,115,strong
2023-08-03,002557,,13,59,115,strong
2023-08-03,600597,,13,78,115,strong
2023-08-03,000166,,13,73,115,strong
2023-08-03,600063,,14,56,115,strong
2023-08-03,600338,,14,59,115,strong
2023-08-03,000056,,14,76,115,strong
2023-08-03,002183,,14,56,115,strong
2023-08-03,600693,,13,60,115,strong
2023-08-03,002431,,14,64,115,strong
2023-08-03,600390,,14,75,115,strong
2023-08-03,600082,,14,68,115,strong
2023-08-03,002510,,13,64,115,strong
2023-08-03,600887,,14,60,115,strong
2023-08-03,001979,,14,89,115,strong
2023-08-03,600162,,14,74,115,strong
2023-08-03,601108,,13,93,115,strong
2023-08-03,603517,,13,54,115,strong
2023-08-03,002570,,13,64,115,strong
2023-08-03,000838,,13,87,115,strong
2023-08-03,600109,,14,94,115,strong
2023-08-03,600340,,14,75,115,strong
2023-08-03,600881,,13,63,115,strong
2023-08-03,000055,,13,65,115,strong
2023-08-03,002314,,14,77,115,strong
2023-08-03,603697,,14,77,115,strong
2023-08-03,000958,,14,70,115,strong
2023-08-03,600000,,13,64,115,strong
2023-08-03,000563,,14,69,115,strong
2023-08-04,002423,,14,73,115,strong
2023-08-04,002608,,14,61,115,strong
2023-08-04,600119,,14,65,115,strong
2023-08-04,600816,,14,68,115,strong
2023-08-04,000060,,13,62,115,strong
2023-08-04,000878,,13,80,115,strong
2023-08-04,000632,,13,63,115,strong
2023-08-04,600120,,13,61,115,strong
2023-08-04,600800,,14,59,115,strong
2023-08-04,002305,,14,69,115,strong
2023-08-04,600708,,14,77,115,strong
2023-08-04,600376,,14,94,115,strong
2023-08-04,600717,,14,58,115,strong
2023-08-04,601212,,14,58,115,strong
2023-08-04,000166,,13,75,115,strong
2023-08-04,600063,,14,56,115,strong
2023-08-04,000056,,14,66,115,strong
2023-08-04,002575,,13,73,115,strong
2023-08-04,002431,,14,63,115,strong
2023-08-04,600390,,14,77,115,strong
2023-08-04,600082,,13,63,115,strong
2023-08-04,300295,,13,87,115,strong
2023-08-04,002510,,13,61,115,strong
2023-08-04,001979,,14,88,115,strong
2023-08-04,600162,,13,72,115,strong
2023-08-04,600869,,13,61,115,strong
2023-08-04,603267,,14,58,115,strong
2023-08-04,601108,,14,89,115,strong
2023-08-04,600109,,14,95,115,strong
2023-08-04,600595,,14,77,115,strong
2023-08-04,600340,,14,73,115,strong
2023-08-04,600881,,14,66,115,strong
2023-08-04,000055,,14,59,115,strong
2023-08-04,002314,,14,70,115,strong
2023-08-04,000958,,13,71,115,strong
2023-08-04,600000,,13,63,115,strong
2023-08-04,000563,,14,70,115,strong
2023-08-07,601995,,14,94,115,strong
2023-08-07,600119,,14,61,115,strong
2023-08-07,600266,,14,84,115,strong
2023-08-07,000060,,13,59,115,strong
2023-08-07,000632,,14,58,115,strong
2023-08-07,002305,,14,64,115,strong
2023-08-07,600708,,14,71,115,strong
2023-08-07,600376,,14,87,115,strong
2023-08-07,600820,,14,59,115,strong
2023-08-07,600835,,14,88,115,strong
2023-08-07,601212,,14,63,115,strong
2023-08-07,000166,,13,66,115,strong
2023-08-07,600063,,13,53,115,strong
2023-08-07,600180,,15,58,115,strong
2023-08-07,000056,,14,63,115,strong
2023-08-07,002419,,14,58,115,strong
2023-08-07,600676,,14,55,115,strong
2023-08-07,002575,,13,66,115,strong
2023-08-07,002431,,14,58,115,strong
2023-08-07,600848,,13,65,115,strong
2023-08-07,300295,,13,87,115,strong
2023-08-07,001979,,14,88,115,strong
2023-08-07,600162,,13,61,115,strong
2023-08-07,600869,,13,65,115,strong
2023-08-07,603267,,14,60,115,strong
2023-08-07,601108,,13,87,115,strong
2023-08-07,603682,,13,57,115,strong
2023-08-07,600595,,14,91,115,strong
2023-08-07,600340,,13,61,115,strong
2023-08-07,600881,,13,63,115,strong
2023-08-07,000055,,13,55,115,strong
2023-08-07,002314,,14,64,115,strong
2023-08-07,688538,,13,51,115,strong
2023-08-07,000958,,14,64,115,strong
2023-08-08,601995,,13,94,115,strong
2023-08-08,000713,,14,61,115,strong
2023-08-08,000962,,13,79,115,strong
2023-08-08,600119,,14,58,115,strong
2023-08-08,600266,,14,83,115,strong
2023-08-08,600280,,14,56,115,strong
2023-08-08,000060,,13,58,115,strong
2023-08-08,000632,,14,56,115,strong
2023-08-08,002305,,14,60,115,strong
2023-08-08,600708,,13,63,115,strong
2023-08-08,600376,,14,78,115,strong
2023-08-08,300313,,14,83,115,strong
2023-08-08,601212,,13,61,115,strong
2023-08-08,000007,,14,62,115,strong
2023-08-08,000166,,13,66,115,strong
2023-08-08,600597,,13,65,115,strong
2023-08-08,600180,,14,56,115,strong
2023-08-08,000056,,14,59,115,strong
2023-08-08,002419,,14,55,115,strong
2023-08-08,002575,,13,60,115,strong
2023-08-08,002431,,13,63,115,strong
2023-08-08,001979,,14,84,115,strong
2023-08-08,600162,,14,58,115,strong
2023-08-08,603267,,14,58,115,strong
2023-08-08,601108,,13,88,115,strong
2023-08-08,002570,,13,54,115,strong
2023-08-08,603682,,14,58,115,strong
2023-08-08,600595,,14,79,115,strong
2023-08-08,600340,,14,57,115,strong
2023-08-08,600881,,13,59,115,strong
2023-08-08,000055,,14,56,115,strong
2023-08-08,002314,,13,59,115,strong
2023-08-08,002458,,14,54,115,strong
2023-08-08,000958,,14,63,115,strong
2023-08-09,601995,,14,94,115,choppy
2023-08-09,000962,,13,84,115,choppy
2023-08-09,600266,,14,77,115,choppy
2023-08-09,600280,,14,56,115,choppy
2023-08-09,000060,,13,57,115,choppy
2023-08-09,000878,,13,58,115,choppy
2023-08-09,600800,,14,54,115,choppy
2023-08-09,002305,,14,59,115,choppy
2023-08-09,600708,,13,59,115,choppy
2023-08-09,600376,,14,73,115,choppy
2023-08-09,600895,,13,61,115,choppy
2023-08-09,300059,,13,83,115,choppy
2023-08-09,601212,,14,60,115,choppy
2023-08-09,000007,,14,62,115,choppy
2023-08-09,000166,,13,63,115,choppy
2023-08-09,600906,,14,88,115,choppy
2023-08-09,002575,,13,55,115,choppy
2023-08-09,600082,,14,54,115,choppy
2023-08-09,001979,,14,74,115,choppy
2023-08-09,600162,,14,56,115,choppy
2023-08-09,603267,,13,57,115,choppy
2023-08-09,000838,,14,71,115,choppy
2023-08-09,600595,,14,73,115,choppy
2023-08-09,600340,,14,55,115,choppy
2023-08-09,600881,,14,57,115,choppy
2023-08-09,002314,,13,55,115,choppy
2023-08-09,000958,,14,59,115,choppy
2023-08-09,300706,,13,62,115,choppy
2023-08-10,601995,,14,89,115,strong
2023-08-10,600119,,14,68,115,strong
2023-08-10,600266,,14,67,115,strong
2023-08-10,600280,,13,66,115,strong
2023-08-10,000060,,13,58,115,strong
2023-08-10,600800,,14,56,115,strong
2023-08-10,002305,,14,58,115,strong
2023-08-10,600708,,14,58,115,strong
2023-08-10,600376,,14,68,115,strong
2023-08-10,600717,,14,56,115,strong
2023-08-10,000007,,14,63,115,strong
2023-08-10,601212,,13,55,115,strong
2023-08-10,000166,,13,62,115,strong
2023-08-10,002575,,14,57,115,strong
2023-08-10,002431,,14,54,115,strong
2023-08-10,600082,,14,56,115,strong
2023-08-10,001979,,14,62,115,strong
2023-08-10,600162,,14,57,115,strong
2023-08-10,601601,,14,60,115,strong
2023-08-10,000838,,13,61,115,strong
2023-08-10,600595,,14,63,115,strong
2023-08-10,600598,,13,52,115,strong
2023-08-10,600340,,14,54,115,strong
2023-08-10,600881,,14,56,115,strong
2023-08-10,002314,,13,56,115,strong
2023-08-10,000958,,14,59,115,strong
2023-08-10,300419,,13,86,115,strong
2023-08-11,601995,,13,87,115,choppy
2023-08-11,600119,,14,59,115,choppy
2023-08-11,600266,,14,56,115,choppy
2023-08-11,002305,,14,59,115,choppy
2023-08-11,600708,,14,59,115,choppy
2023-08-11,600376,,14,64,115,choppy
2023-08-11,002719,,13,74,115,choppy
2023-08-11,300313,,14,87,115,choppy
2023-08-11,002157,,14,73,115,choppy
2023-08-11,000007,,14,65,115,choppy
2023-08-11,601212,,14,56,115,choppy
2023-08-11,000166,,13,57,115,choppy
2023-08-11,600906,,14,74,115,choppy
2023-08-11,002431,,14,55,115,choppy
2023-08-11,001979,,14,59,115,choppy
2023-08-11,600162,,14,58,115,choppy
2023-08-11,300175,,14,56,115,choppy
2023-08-11,000838,,14,59,115,choppy
2023-08-11,600109,,12,75,115,choppy
2023-08-11,600595,,14,58,115,choppy
2023-08-11,600881,,14,52,115,choppy
2023-08-14,601995,,13,87,115,choppy
2023-08-14,600266,,13,52,115,choppy
2023-08-14,600376,,14,59,115,choppy
2023-08-14,600708,,14,69,115,choppy
2023-08-14,601686,,13,54,115,choppy
2023-08-14,002157,,14,76,115,choppy
2023-08-14,000007,,14,67,115,choppy
2023-08-14,000401,,13,61,115,choppy
2023-08-14,600906,,13,59,115,choppy
2023-08-14,600084,,13,54,115,choppy
2023-08-14,001979,,14,69,115,choppy
2023-08-14,601108,,13,57,115,choppy
2023-08-14,300175,,14,54,115,choppy
2023-08-14,601198,,13,51,115,choppy
2023-08-14,600109,,13,62,115,choppy
2023-08-14,600595,,14,57,115,choppy
2023-08-14,600881,,14,53,115,choppy
2023-08-14,002314,,13,57,115,choppy
2023-08-17,601995,,13,57,115,choppy
2023-08-17,600630,,12,67,115,choppy
2023-08-17,002634,,14,77,115,choppy
2023-08-17,601108,,14,64,115,choppy
2023-08-17,600266,,13,51,115,choppy
2023-08-17,301428,,13,85,115,choppy
2023-08-17,600109,,13,57,115,choppy
2023-08-17,000007,,14,58,115,choppy
2023-08-17,002314,,13,62,115,choppy
2023-08-17,600376,,14,61,115,choppy
2023-08-17,001979,,14,61,115,choppy
2023-08-17,600906,,14,58,115,choppy
2023-08-17,002157,,14,64,115,choppy
2023-08-22,002634,,14,84,115,choppy
2023-08-22,688685,,14,59,115,choppy
2023-08-22,301428,,14,94,115,choppy
2023-08-22,600265,,13,66,115,choppy
2023-08-22,000711,,13,56,115,choppy
2023-08-22,300385,,14,60,115,choppy
2023-08-22,301228,,13,90,115,choppy
2023-08-25,002973,,14,61,115,choppy
2023-08-25,600008,,13,62,115,choppy
2023-08-25,002634,,14,67,115,choppy
2023-08-25,300854,,12,93,115,choppy
2023-08-25,300385,,13,60,115,choppy
2023-08-28,601995,,13,84,115,choppy
2023-08-28,002973,,14,72,115,choppy
2023-08-28,000826,,14,82,115,choppy
2023-08-28,600008,,13,63,115,choppy
2023-08-28,002634,,14,62,115,choppy
2023-08-28,300385,,13,61,115,choppy
2023-08-29,002973,,14,71,115,strong
2023-08-29,000826,,13,66,115,strong
2023-08-29,002634,,14,61,115,strong
2023-08-29,600008,,14,55,115,strong
2023-08-29,600082,,14,65,115,strong
2023-08-29,300295,,13,88,115,strong
2023-08-29,300119,,14,79,115,strong
2023-08-29,001979,,14,69,115,strong
2023-08-29,300385,,13,60,115,strong
2023-08-30,688685,,14,59,115,choppy
2023-08-30,600082,,14,66,115,choppy
2023-08-30,300119,,14,64,115,choppy
2023-08-30,300628,,14,61,115,choppy
2023-08-31,301042,,13,59,115,choppy
2023-08-31,300628,,14,61,115,choppy
2023-08-31,688685,,14,60,115,choppy
2023-09-01,002677,,14,61,115,strong
2023-09-01,300214,,14,59,115,strong
2023-09-01,600082,,15,65,115,strong
2023-09-01,000677,,13,63,115,strong
2023-09-01,002510,,14,64,115,strong
2023-09-01,688033,,14,64,115,strong
2023-09-01,300119,,14,64,115,strong
2023-09-01,600309,,13,80,115,strong
2023-09-01,688767,,14,80,115,strong
2023-09-01,600114,,14,86,115,strong
2023-09-01,000711,,14,60,115,strong
2023-09-01,002648,,14,59,115,strong
2023-09-01,002432,,14,64,115,strong
2023-09-04,300124,,14,60,115,strong
2023-09-04,000919,,14,69,115,strong
2023-09-04,603766,,14,66,115,strong
2023-09-04,600800,,13,75,115,strong
2023-09-04,000698,,14,76,115,strong
2023-09-04,688298,,14,64,115,strong
2023-09-04,002648,,14,61,115,strong
2023-09-04,002432,,14,58,115,strong
2023-09-04,300214,,14,61,115,strong
2023-09-04,000677,,13,65,115,strong
2023-09-04,600114,,14,89,115,strong
2023-09-04,002677,,14,62,115,strong
2023-09-04,300627,,14,60,115,strong
2023-09-04,002510,,14,58,115,strong
2023-09-04,688033,,14,64,115,strong
2023-09-04,000711,,14,64,115,strong
2023-09-04,688181,,14,60,115,strong
2023-09-04,300119,,14,58,115,strong
2023-09-04,688767,,14,64,115,strong
2023-09-04,301092,,13,79,115,strong
2023-09-05,300124,,13,64,115,strong
2023-09-05,001896,,13,62,115,strong
2023-09-05,603766,,14,71,115,strong
2023-09-05,002072,,14,63,115,strong
2023-09-05,600403,,14,63,115,strong
2023-09-05,600121,,14,63,115,strong
2023-09-05,002106,,14,89,115,strong
2023-09-05,000677,,13,61,115,strong
2023-09-05,600180,,14,70,115,strong
2023-09-05,000062,,14,64,115,strong
2023-09-05,600114,,14,91,115,strong
2023-09-05,000612,,13,67,115,strong
2023-09-05,300627,,14,65,115,strong
2023-09-05,002677,,14,60,115,strong
2023-09-05,688033,,14,60,115,strong
2023-09-05,688055,,14,59,115,strong
2023-09-05,688181,,14,92,115,strong
2023-09-05,300586,,13,61,115,strong
2023-09-05,688767,,14,58,115,strong
2023-09-05,603078,,14,88,115,strong
2023-09-05,001217,,14,62,115,strong
2023-09-06,300124,,13,91,115,strong
